otu name,16rRNA,Kingdom,Phylum,Class,Order,Family,Genus,Species,AK001,AK002,AK003,AK004,AK005,AK006,AK007,AK008,AK009,AK010,AK011,AK012,AK013,AK014,AK015,AK016,AK017,AK018,AK019,AK020,AK021,AK022,AK023,AK024,AK025,AK026,AK027,AK028,AK029,AK030,AK031,AK032,AK033,AK034,AK035,AK036,AK037,AK038,AK039,AK040,AK041,AK042,AK043,AK044,AK045,AK046,AK047,AK048,AK049,AK050,AK051,AK052,AK053,AK054,AK055,AK056,AK057,AK058,AK059,AK060,AK061,AK062,AK063,AK064,AK065,AK066,AK067,AK068,AK069,AK070,AK071,AK072,AK073,AK074,AK075,AK076,AK077,AK078,AK079,AK080,AK081,AK082,AK083,AK084,AK085,AK086,AK087,AK088,AK089,AK090,AK091,AK092,AK093,AK094,AK095,AK096,AK097,AK098,AK099,AK100,AK101
OTU_472,uncultured steroidobacter sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__xanthomonadales,f__sinobacteraceae,g__steroidobacter,s__steroidobacter spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079181246,0.477121255,0.602059991,1,0.301029996,0.84509804,0.602059991,1.770852012,1.278753601,0.84509804,1.278753601,1.792391689,0.903089987,1.113943352,1.146128036,1.544068044,1.301029996,1.342422681,0.301029996,3.188084374,0.602059991,0.954242509,0.301029996,1,0.477121255,1,0.477121255,0.301029996,0.477121255,0,0.77815125,0.903089987,0.301029996,0.477121255,0,0,0.477121255,0.477121255,2,0.77815125,0.698970004,0.84509804,1.414973348,0.301029996,1.431363764,0.477121255,0,0,0.477121255,0
OTU_344,rubritalea tangerina ,k__bacteria,p__verrucomicrobia,c__verrucomicrobiae,o__verrucomicrobiales,f__verrucomicrobiaceae,g__rubritalea,s__rubritalea tangerina,0.84509804,0.301029996,0.602059991,0.477121255,0.301029996,0.84509804,0,0.698970004,0,0,0.84509804,0.301029996,0,0,0.301029996,0.301029996,0,0,0.301029996,1.176091259,2.559906625,0.301029996,1.491361694,0,0.301029996,0.77815125,0.954242509,1.322219295,3.113609151,0.954242509,1,1.113943352,0.301029996,2.96425963,0.77815125,0.477121255,0.77815125,0.477121255,0.301029996,0.602059991,0.84509804,0.84509804,0.903089987,0.602059991,0,2.46834733,0.84509804,0.602059991,0.301029996,0.301029996,0,0.301029996,0,0,0,0,0,0,0.477121255,0.301029996,0,0,0.301029996,0,0.301029996,1.792391689,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0
OTU_15390,uncultured thiohalophilus sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__chromatiales,f__thioalkalispiraceae,g__thiohalophilus,s__thiohalophilus spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0.602059991,0,0.301029996,0,0.301029996,0.602059991,0,0.602059991,0.301029996,0,0,0.301029996,0,0.301029996,0,0,0,0,0.301029996,0.477121255,0,0,0,0.602059991,0.301029996,0.903089987,0.477121255,1.949390007,1.69019608,0,0,0,0,0,0,0,0.84509804,0.301029996,0.301029996,0.602059991,0.477121255,0.477121255,0.301029996,2.06069784,2.318063335,0.903089987,1.812913357,2.342422681,0.477121255,0.84509804,2.505149978,1.602059991,1.643452676,1,0,1.041392685,0,0.477121255,0,0.301029996,0,0.698970004,0,0,0.301029996,0,0.602059991,0.477121255,0,0,0,0.477121255,0.301029996,0,0.903089987,0.477121255,0.301029996,0.477121255,0.301029996,0,0.477121255,0.477121255,0,0,0.301029996,0.602059991
OTU_673,uncultured acidobacterium sp. ,k__bacteria,p__acidobacteria,c__acidobacteriia,o__acidobacteriales,f__acidobacteriaceae,g__acidobacterium,s__acidobacterium spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.959041392,0.477121255,1.414973348,1.079181246,0.477121255,1.041392685,0.903089987,1.230448921,1.301029996,1,1.176091259,1.462397998,0.77815125,0.698970004,0.903089987,1.278753601,0.477121255,0.602059991,0.301029996,1.230448921,0.477121255,0.903089987,0.477121255,0.954242509,0.84509804,1.146128036,1.041392685,0,0,0.602059991,0.84509804,1.447158031,0,0,1.929418926,0,0,1.230448921,0.477121255,0.77815125,0.602059991,0,0.903089987,0,3.249687428,2.089905111,0,0,0.301029996,0
OTU_838,ahrensia sp. lzd062 ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhodobacterales,f__rhodobacteraceae,g__ahrensia,s__ahrensia sp.,0,0,0.301029996,0,0.301029996,0.602059991,0.477121255,0.301029996,0.301029996,0,0.477121255,0.301029996,0,0.698970004,0,0.954242509,0,0.602059991,0.301029996,0.84509804,2,0.698970004,1.851258349,0.301029996,0,1.255272505,1.079181246,2.365487985,1.146128036,0.84509804,1.255272505,0.84509804,0.84509804,2.437750563,1.477121255,0,1.146128036,1.447158031,0.477121255,0.84509804,0.903089987,1,2.029383778,1.591064607,0,0.477121255,0.84509804,0.698970004,0,0,0.477121255,0.301029996,0,0,0,0,0,0,0,0,1.041392685,0,0,0,0,0.301029996,1.322219295,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_606,pseudahrensia aquimaris ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__phyllobacteriaceae,g__pseudahrensia,s__pseudahrensia aquimaris,0.301029996,0.301029996,0.602059991,0.301029996,0.301029996,0.698970004,0,0.602059991,0.301029996,0,0.903089987,0.477121255,0.301029996,0.301029996,0,0.77815125,0.301029996,0,0.477121255,0.477121255,1.556302501,0.698970004,1.204119983,2.041392685,0,1.230448921,1,1.301029996,1.491361694,0.84509804,1.079181246,0.903089987,0.84509804,1.380211242,1.62324929,2.411619706,2.880813592,0.301029996,0.477121255,0.698970004,1.361727836,0.602059991,1.431363764,1.079181246,0.301029996,0.477121255,0.77815125,0.602059991,0.477121255,0.301029996,0.77815125,0,0,0,0,0,0,0,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_14219,uncultured prosthecobacter sp. ,k__bacteria,p__verrucomicrobia,c__verrucomicrobiae,o__verrucomicrobiales,f__verrucomicrobiaceae,g__prosthecobacter,s__prosthecobacter spp.,0.77815125,0.84509804,0.477121255,0.301029996,0.698970004,0.698970004,0.301029996,0,0,0,1.146128036,0.301029996,0,0.301029996,0.301029996,0.301029996,0.477121255,0,0.301029996,0.698970004,1.505149978,1.806179974,1.977723605,0.698970004,0,1.908485019,2.396199347,2.086359831,0.77815125,2.451786436,1.176091259,1.698970004,0.602059991,1.991226076,0.903089987,0,0.602059991,0,0,0.301029996,0.903089987,0.477121255,0.903089987,0.602059991,0.698970004,2.488550717,0.84509804,0.77815125,0.602059991,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_176,uncultured thermus sp. ,k__bacteria,p__deinococcus_thermus,c__deinococci,o__thermales,f__thermaceae,g__thermus,s__thermus spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,0,0,0.698970004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230448921,0.602059991,0,0.77815125,0.698970004,1.204119983,0.77815125,1.698970004,1.322219295,3.828595456,1.414973348,1.431363764,0.903089987,1.380211242,1.079181246,1.579783597,1.176091259,1.146128036,0,1.176091259,0.602059991,0.477121255,0,1.113943352,0.301029996,1,0.301029996,0.477121255,0.477121255,0,0.84509804,1.113943352,0.301029996,0.477121255,0.477121255,0.698970004,0.77815125,0.477121255,1.079181246,0,0.698970004,0,1,0.602059991,0.84509804,0.301029996,0,0,0.477121255,0.477121255
OTU_725,uncultured geobacter sp. ,k__bacteria,p__proteobacteria,c__deltaproteobacteria,o__desulfuromonadales,f__geobacteraceae,g__geobacter,s__geobacter spp.,0.301029996,0,0,0,0,0,0,0,0,0,0.301029996,0,0.477121255,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0,0.301029996,0.301029996,0,0,0.301029996,1.748188027,0,1.633468456,1.748188027,1.462397998,0.301029996,0,0,0,0,0.301029996,0.301029996,0,0.77815125,0,0.602059991,0.698970004,0.301029996,0.698970004,0.698970004,2.558708571,0.84509804,1,2.089905111,2.567026366,0.477121255,0.698970004,2.012837225,1.531478917,0.77815125,0.602059991,0,1.462397998,0,0.301029996,0.301029996,0.602059991,0.477121255,0.477121255,0,0,0.602059991,0.301029996,0.301029996,1.041392685,0,0,0,0.301029996,0.301029996,0,0.77815125,0.477121255,0.301029996,0,0.477121255,0.602059991,0.954242509,0,0,0,0,0.301029996
OTU_118,uncultured kouleothrix sp. ,k__bacteria,p__chloroflexi,c__chloroflexi,o__chloroflexi,f__chloroflexi,g__kouleothrix,s__kouleothrix spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.477121255,0,1.113943352,1.204119983,0.903089987,0.77815125,1.041392685,0.77815125,1.176091259,0,1,0.301029996,1.176091259,0.77815125,0.84509804,0.602059991,0.477121255,0.301029996,0.698970004,2.40654018,3.2999429,0,2.222716471,0.698970004,0,2.146128036,0.301029996,0.477121255,3.714245911,0.477121255,0.301029996,0.698970004,0.602059991,0.301029996,0.84509804,0.301029996,0,0.301029996,0,3.118595365,1,0.77815125,0.301029996,0,0,0.301029996,0.698970004
OTU_14355,herbaspirillum sp. tsx7_2 ,k__bacteria,p__proteobacteria,c__betaproteobacteria,o__burkholderiales,f__oxalobacteraceae,g__herbaspirillum,s__herbaspirillum sp.,0.301029996,0.477121255,0.477121255,1,0,0.903089987,0.301029996,0,0,1.462397998,0.301029996,0.602059991,0.477121255,1.146128036,1,0,1.832508913,0.301029996,0,0.602059991,0,0,0.698970004,0.301029996,0.301029996,0.477121255,0.301029996,0,0,0.477121255,0.301029996,0,0.477121255,0,0,1,0,0,0,0,0.301029996,0,0,0.301029996,0.301029996,1.544068044,0,0,0,0.477121255,0,0.477121255,0.477121255,0.903089987,0.77815125,0.301029996,0.301029996,1.633468456,0.477121255,0,0,0.301029996,0.301029996,0.301029996,0.301029996,0.477121255,0.477121255,0,0.477121255,0.301029996,0.602059991,1.414973348,0.602059991,0.301029996,0.698970004,0,0.698970004,0,0.301029996,0.84509804,0.602059991,0.698970004,0.301029996,0,1,0.301029996,0.602059991,0.77815125,2.260071388,0.301029996,0,0,0,0.301029996,0.301029996,0,0,0,0,0,0.301029996
OTU_658,uncultured anaeromyxobacter sp. ,k__bacteria,p__proteobacteria,c__deltaproteobacteria,o__myxococcales,f__anaeromyxobacteraceae,g__anaeromyxobacter,s__anaeromyxobacter spp.,0.602059991,0,0.477121255,0.77815125,0.477121255,0.77815125,0,0.477121255,0.477121255,0,0.301029996,0.602059991,0.301029996,0.602059991,0,0.698970004,0.477121255,0,0.477121255,0.84509804,1.113943352,0.903089987,1.255272505,0.602059991,0.301029996,1.568201724,0.77815125,2.511883361,1.431363764,0.698970004,0.954242509,0.477121255,0.698970004,1.51851394,0.954242509,0.602059991,0.698970004,0.301029996,1,0.698970004,1.322219295,1.146128036,1.204119983,0.84509804,2.485721426,0.602059991,0.698970004,2.636487896,0.477121255,0.602059991,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_14818,erythrobacter sp. ic114 ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__erythrobacteraceae,g__erythrobacter,s__erythrobacter sp.,0.301029996,0,0,0,0.602059991,0.477121255,0,0,0,0.301029996,0.477121255,0,0.301029996,0.477121255,0,0.602059991,0,0,0.301029996,0.602059991,1.361727836,0.698970004,1.079181246,0.301029996,0.301029996,1.531478917,0.77815125,1.531478917,1,0.77815125,1.113943352,1.113943352,0.954242509,1.662757832,1.397940009,0.477121255,1.301029996,0,0,0,0,0.301029996,0.84509804,1.255272505,0.301029996,0.301029996,0.77815125,0,0,0,0.602059991,0.84509804,0,0.477121255,0.301029996,0,0,0.477121255,1.146128036,0.477121255,1.301029996,0.477121255,1,0,1,1.544068044,1.204119983,0.698970004,0.301029996,0,0,0,0,0,0.602059991,0.301029996,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0,0,0.602059991,0,0,0,0,0.301029996
OTU_917,uncultured mesorhizobium sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__phyllobacteriaceae,g__mesorhizobium,s__mesorhizobium spp.,0,0.301029996,0,0,0.77815125,0.301029996,0,0,0,0,0,0,0,2.271841607,0,1.698970004,0.301029996,0.301029996,0.477121255,1.633468456,0.77815125,0.301029996,0.84509804,0.301029996,0,0.903089987,0.698970004,1.230448921,0.954242509,0.477121255,0.954242509,0,0.301029996,0.84509804,1.079181246,0,0.903089987,0.477121255,0.477121255,0.602059991,0.77815125,1.832508913,1.591064607,1.397940009,0.301029996,0.301029996,0.84509804,0.698970004,0,0,0.477121255,0.477121255,0,0,0.301029996,0.301029996,0.301029996,0,0.77815125,0,0.698970004,1,0.77815125,0,0.477121255,0,1.079181246,0.477121255,0,0,1.832508913,0,0,0,0.301029996,0,0.301029996,0.301029996,0,0,0,0.301029996,0,0,0,0,0,0,0.301029996,0,1.079181246,0,0,0.301029996,0,0,0,0,0,0,0
OTU_687,rubidimonas crustatorum ,k__bacteria,p__bacteroidetes,c__sphingobacteriia,o__sphingobacteriales,f__saprospiraceae,g__rubidimonas,s__rubidimonas crustatorum,0,0.301029996,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0.301029996,0.301029996,0.301029996,0,0,0,0.77815125,0.477121255,0.77815125,0.954242509,0.84509804,2.352182518,0.301029996,1.939519253,0.477121255,0.77815125,1.919078092,0.698970004,1.041392685,0.84509804,0.77815125,0.301029996,0.954242509,0.698970004,2.167317335,0,0,0,0,0.301029996,0.903089987,0.477121255,0.301029996,0.301029996,0.602059991,0.477121255,0.301029996,0,0,0.698970004,0,0,0.301029996,0,0.602059991,0,1.380211242,0.77815125,0.301029996,0.84509804,1.204119983,0.301029996,2.78604121,0.602059991,1.079181246,0.698970004,0.477121255,0.301029996,0.477121255,0,0,0,0,0,0,0,0,0.301029996,0.301029996,0,0.301029996,0.301029996,0.301029996,0,0,0,0.301029996,0,0,0.301029996,0.301029996,0,0,0,0,0,0,0,0
OTU_712,hymenobacter sp. kj035 ,k__bacteria,p__bacteroidetes,c__cytophagia,o__cytophagales,f__cytophagaceae,g__hymenobacter,s__hymenobacter sp.,0,0,0,0,0.301029996,1.633468456,1.204119983,1.301029996,0,0,0,0,0.301029996,2.507855872,0.301029996,2.045322979,0,0,0,0.477121255,0.903089987,0.698970004,0.84509804,0.301029996,0,0.84509804,0.301029996,0.477121255,0.301029996,0,0.903089987,0.477121255,0,0.602059991,0.954242509,0.301029996,0.602059991,0,0.301029996,0.301029996,0.602059991,0,0.84509804,0.77815125,0,0,0.301029996,0.477121255,0,0,0.602059991,0.698970004,2.53529412,1.041392685,0.477121255,0,0.698970004,0,1,0,0.301029996,0.602059991,0.84509804,0.477121255,0.602059991,0.602059991,0.698970004,0.602059991,0,0,0.301029996,0,0,0,0.477121255,0,0.477121255,0,0,0.301029996,0,0.477121255,0.477121255,0,0,0,2.382017043,0,0,0,0.301029996,0,0.301029996,0.301029996,0,0,0,0,0,0,0
OTU_14902,eu677786.1 amycolatopsis sp. str. fxj2.020  ,k__bacteria,p__actinobacteria,c__actinobacteria,o__actinomycetales,f__pseudonocardiaceae,g__actinokineospora,s__actinokineospora diospyrosa,0.698970004,0.477121255,0,0.602059991,0,0.77815125,0.477121255,0.301029996,0.301029996,0.301029996,0.602059991,0.602059991,0,0.301029996,0,0.954242509,0.301029996,0.301029996,0.602059991,1.146128036,0.602059991,0,0.602059991,0.301029996,0.477121255,0,0,0.602059991,0.698970004,0,0.477121255,0,0.477121255,0.301029996,0.77815125,0,1.322219295,1.041392685,0.84509804,1.698970004,2.51851394,2.584331224,1.079181246,0.301029996,0.301029996,0,0.477121255,0.301029996,0.602059991,0.602059991,0.698970004,0.698970004,0,0,0,0,0,0.301029996,1,2.45484486,0,1.342422681,0.602059991,0.301029996,0,0.954242509,0.477121255,0.301029996,0,0,0.602059991,0,0,0,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0.301029996,0.301029996,0,0.301029996,0,0,0.477121255,0,0,0,0,0,0,0.301029996
OTU_16824,ideonella sp. w51 ,k__bacteria,p__proteobacteria,c__betaproteobacteria,o__burkholderiales,f__burkholderiales,g__ideonella,s__ideonella sp.,1.079181246,0.954242509,0.77815125,0.77815125,0.477121255,0.698970004,0.477121255,0.301029996,0.301029996,0.301029996,0.301029996,0.477121255,0.84509804,0.477121255,0.301029996,0.477121255,0.602059991,0.301029996,0,1.204119983,2.08278537,0.84509804,2.181843588,0.698970004,0.602059991,1.079181246,0.84509804,1.477121255,1.72427587,0.602059991,0.84509804,0.903089987,0.477121255,2.390935107,1.041392685,0.301029996,0,0.477121255,0.301029996,0.477121255,0.698970004,0.301029996,0.301029996,0.301029996,0.301029996,0.477121255,0.477121255,0.602059991,0,0.477121255,0.698970004,0.301029996,0,0,0,0,0,0,0,0,0,0,0,1.397940009,1.113943352,0.301029996,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0.301029996,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0.301029996,0
OTU_766,uncultured desulfomonile sp. ,k__bacteria,p__proteobacteria,c__deltaproteobacteria,o__syntrophobacterales,f__syntrophaceae,g__desulfomonile,s__desulfomonile spp.,0.301029996,0,0,0.477121255,0.477121255,0.477121255,0.301029996,0.477121255,0.301029996,0,0.698970004,0.477121255,0,0,0.301029996,0.602059991,0.301029996,0,0.602059991,0.477121255,1.568201724,1.72427587,1.361727836,0.477121255,1.146128036,2.029383778,2.357934847,2.555094449,0.77815125,0.698970004,0.698970004,1.875061263,0.602059991,0.698970004,1.556302501,0.301029996,0,0.301029996,0.301029996,0,1.079181246,1.041392685,1,1,0,0.954242509,0.602059991,0.301029996,0.602059991,0,0,0.602059991,0,0,0.301029996,0,0,0,0,0.301029996,0.301029996,0.301029996,0.301029996,0.301029996,1.763427994,0,0.602059991,0,0.477121255,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_907,am403175.1 nitrate_reducing and denitrifying marine aqua biofilter marine aqua  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__rhizobiaceae,g__shinella,s__shinella spp.,0.301029996,0.301029996,0,0,0.602059991,0.477121255,0.301029996,0.477121255,0,0,0.698970004,0.477121255,0.301029996,0.477121255,0,0.602059991,0,0,0.301029996,0.477121255,0.903089987,0.77815125,1.079181246,0,0.301029996,2.120573931,1.255272505,1.380211242,1.913813852,0.903089987,2.045322979,1.041392685,1.113943352,1.113943352,2.089905111,0.301029996,2.309630167,0.301029996,0,1.944482672,0.602059991,0.301029996,0.77815125,1.041392685,0.477121255,0.84509804,0.602059991,0.477121255,0,0,0.602059991,0,0,0.301029996,0,0,0,0,0.301029996,0.301029996,0,0,0.301029996,0.301029996,0.301029996,1.431363764,0.477121255,0,0.698970004,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_138,uncultured ktedonobacter sp. ,k__bacteria,p__chloroflexi,c__ktedonobacteria,o__ktedonobacterales,f__ktedonobacteraceae,g__ktedonobacter,s__ktedonobacter spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113943352,0.602059991,0,0.954242509,0,1.278753601,1.041392685,1.301029996,1.176091259,1.041392685,1.361727836,1.255272505,0.77815125,0.903089987,0.84509804,1.301029996,1,0.903089987,0.301029996,1.079181246,0.698970004,0.77815125,0.301029996,1.278753601,0.698970004,1.079181246,0.477121255,0.477121255,0.602059991,3.983581187,0.77815125,1.612783857,0.602059991,0,0.301029996,0.301029996,0,0.602059991,0.602059991,0.477121255,0.698970004,0,1.113943352,0.698970004,1.72427587,0.602059991,0,0,0.301029996,0.698970004
OTU_11302,ideonella sp. iw_219 ,k__bacteria,p__proteobacteria,c__betaproteobacteria,o__burkholderiales,f__burkholderiales,g__ideonella,s__ideonella sp.,0.84509804,0.477121255,0.84509804,0.301029996,0,0,0.301029996,0,0.301029996,0.477121255,0,0.477121255,0.698970004,0.602059991,0,0.602059991,0,0.477121255,0.301029996,0.77815125,1.579783597,1.079181246,1.505149978,0.602059991,0.77815125,1.681241237,1.204119983,1.880813592,1,1.079181246,1,1.361727836,0.477121255,1.591064607,0.602059991,0.301029996,0.477121255,0,0.301029996,0,0.602059991,0.477121255,0.301029996,0.301029996,0,0.477121255,1.278753601,1,0,0,0,0,0,0,0,0,0,0.477121255,0.602059991,0.477121255,0.602059991,0.301029996,0.301029996,0,1.278753601,0,0.84509804,0,0.84509804,0,0.301029996,0,0,0,0.477121255,0.301029996,0.301029996,0,0,0,0,0,0,0,0,0.301029996,0.301029996,0,0,0.477121255,0,0,0,0,0,0.301029996,0.477121255,0,0,0,0.301029996
OTU_796,uncultured bradyrhizobium sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__bradyrhizobiaceae,g__bradyrhizobium,s__bradyrhizobium spp.,0.477121255,0,0.477121255,0.602059991,1,1,0,1.959041392,0.301029996,0,2.815577748,0,0,0.301029996,0.602059991,1.079181246,0.301029996,0,0,0.602059991,0.77815125,0.301029996,0.84509804,0,0,1,0.477121255,0.903089987,0.903089987,0.477121255,0.698970004,0.477121255,0.602059991,0.903089987,0.77815125,0.602059991,0.698970004,0.301029996,0.301029996,0,0.698970004,0.602059991,0.84509804,0.84509804,0,0.477121255,0.477121255,0.477121255,0,0.602059991,0.301029996,1.113943352,0.301029996,0.301029996,0.301029996,0.301029996,0,0.301029996,0.477121255,0.477121255,0.301029996,0.301029996,0.602059991,0,0.301029996,0,0,0.301029996,0,0,0.301029996,0,0,0,0.698970004,0,0,0.301029996,0,0,0,0,0.477121255,1.255272505,0,0.301029996,0,0,0.301029996,0,0,0,0,0,0,0.301029996,0,0,0,2.164352856,0.301029996
OTU_723,uncultured sandaracinus sp. ,k__bacteria,p__proteobacteria,c__deltaproteobacteria,o__myxococcales,f__sandaracinaceae,g__sandaracinus,s__sandaracinus spp.,0.77815125,0.301029996,0.602059991,1.380211242,0.477121255,0.301029996,0.301029996,0.301029996,0.477121255,0,0.301029996,0.77815125,0,0,0.301029996,0.301029996,0,0,0.602059991,0.698970004,1,0.84509804,2.158362492,0.301029996,0,1.62324929,0.84509804,1.380211242,0.84509804,0.301029996,0.77815125,0.954242509,0.477121255,2.158362492,1.113943352,0.301029996,0.698970004,0.301029996,0.84509804,0.477121255,1.204119983,0.954242509,1.230448921,0.954242509,0.301029996,2.645422269,0.954242509,2.348304863,0.602059991,0.301029996,0.477121255,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0.698970004,0.301029996,0.477121255,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0
OTU_543,uncultured sphingomonas sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__sphingomonadaceae,g__sphingomonas,s__sphingomonas spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.053846427,1.477121255,0.903089987,0.954242509,0.477121255,0.698970004,0.84509804,1.342422681,1.079181246,1.51851394,1.204119983,1.255272505,0,1.079181246,0.903089987,1.361727836,1.079181246,0.77815125,0,1.278753601,0,0.301029996,0,1.568201724,0.301029996,0.602059991,0.301029996,0.301029996,0.602059991,0.301029996,0.602059991,0.84509804,1.491361694,0.602059991,0.602059991,2.037426498,0,0.698970004,0.477121255,0.477121255,0.477121255,0.477121255,2.139879086,0.477121255,1.079181246,0.301029996,0,0,0.602059991,0.602059991
OTU_715,uncultured rubrobacter sp. ,k__bacteria,p__actinobacteria,c__actinobacteria,o__rubrobacterales,f__rubrobacteraceae,g__rubrobacter,s__rubrobacter spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079181246,0.301029996,0.698970004,0.477121255,0.602059991,0.84509804,0.698970004,1.113943352,1.176091259,0.954242509,1.653212514,1.568201724,0.903089987,0.602059991,0.954242509,1.146128036,0.77815125,0.301029996,0.698970004,1.361727836,0.477121255,0.602059991,0.301029996,1.041392685,0.301029996,0.84509804,0.301029996,0,1,0.698970004,0.602059991,1.204119983,0.477121255,0.301029996,0.477121255,0.301029996,0.301029996,0.602059991,0.954242509,1.62324929,0.301029996,1.785329835,3.187802639,1,1.176091259,0.602059991,0,0,0.477121255,0.602059991
OTU_985,uncultured pirellula sp. ,k__bacteria,p__planctomycetes,c__planctomycetia,o__planctomycetales,f__planctomycetaceae,g__pirellula,s__pirellula spp.,0.301029996,0,0,0,0.477121255,0,0,0.602059991,0,0,0,0.301029996,0,0,0.301029996,0.477121255,0,0,0.477121255,0.903089987,2.1430148,1.591064607,1.397940009,0,0.301029996,1.447158031,0.477121255,2.064457989,1.672097858,0,0.77815125,0.698970004,0.602059991,2.071882007,1.146128036,0,0.477121255,0.301029996,0.301029996,0.477121255,1.146128036,0.954242509,0.77815125,1.079181246,0,0.477121255,0.602059991,0,0.301029996,0,0.301029996,0,0,0.301029996,0,0,0,0,0.477121255,0.602059991,0.301029996,0.698970004,0.903089987,0,1.919078092,0.84509804,1.86332286,1.230448921,0,0,0,0,0,0,0.301029996,0.301029996,0,0,0,0,0,0.301029996,0.602059991,0,0,0,0,0,0.301029996,0,0.477121255,0,0,0,0,0.602059991,0,0,0,0,0
